country,year,gdp,pop,unemp
NE,2005,4.44413175065835,13.485436,5.09999990463257
NE,2006,4.70189139226459,13.99553,5.09999990463257
NE,2007,4.8498397148467305,14.527631,5.09999990463257
NE,2008,5.314826497890119,15.08513,5.09999990463257
NG,2005,260.515639753024,139.611303,7.59999990463257
NG,2006,281.906487385062,143.318011,7.59999990463257
NG,2007,301.15618531251204,147.152502,7.59999990463257
NG,2008,320.039472272419,151.115683,7.59999990463257
NI,2005,7.7237423175211,5.379327,5.59999990463257
NI,2006,8.04443747121697,5.450217,5.30000019073486
NI,2007,8.46980869892786,5.522119,5
NI,2008,8.71134315974096,5.594524,6.19999980926514
NL,2005,785.156189668874,16.319868,4.69999980926514
NL,2006,812.782985562914,16.346101,3.90000009536743
NL,2007,842.843545695364,16.381696,3.20000004768372
NL,2008,857.163969801324,16.445593,2.79999995231628
NO,2005,409.249496227789,4.623291,4.59999990463257
NO,2006,419.051400086033,4.660677,3.40000009536743
NO,2007,431.32862570729,4.709153,2.5
NO,2008,432.986247675457,4.768212,2.59999990463257
NP,2005,12.8775630747127,25.506847,2.29999995231628
NP,2006,13.3108434662677,25.794344,2.29999995231628
NP,2007,13.764950914322501,26.063619,2.29999995231628
NP,2008,14.605251495759001,26.325183,2.70000004768372
NR,2005,NA,0.010115,NA
NR,2006,NA,0.010101,NA
NR,2007,0.0296943916187208,0.010075,NA
NR,2008,0.039915002043948704,0.010047,NA
NZ,2005,139.13965167891598,4.1339,3.79999995231628
NZ,2006,143.21084428592002,4.1846,3.90000009536743
NZ,2007,147.313302204929,4.2238,3.70000004768372
NZ,2008,145.384529110823,4.2598,4.19999980926514
OM,2005,44.2785435630689,2.506891,7.80000019073486
OM,2006,46.657217165149596,2.553376,7.80000019073486
OM,2007,48.7347204161248,2.59375,7.80000019073486
OM,2008,52.730819245773695,2.652281,7.69999980926514
PA,2005,20.3631997775101,3.319301,9.80000019073486
PA,2006,22.125118633569098,3.3786,8.69999980926514
PA,2007,24.7765896275885,3.438398,6.40000009536743
PA,2008,26.9102618218077,3.498679,5.59999990463257
PE,2005,105.759349460648,27.610406,5.19999980926514
PE,2006,113.721864111195,27.949958,4.59999990463257
PE,2007,123.40913347442999,28.292768,4.5
PE,2008,134.672152331219,28.642048,4.5
PF,2005,NA,0.254884,NA
PF,2006,NA,0.257731,NA
PF,2007,NA,0.260361,NA
PF,2008,NA,0.262877,NA
PG,2005,7.27514224435009,6.086905,2.70000004768372
PG,2006,7.44206792059232,6.236158,2.70000004768372
PG,2007,7.9743069388280405,6.38747,2.5
PG,2008,8.50148504722317,6.540267,2.5
PH,2005,156.873781583381,86.141373,7.69999980926514
PH,2006,165.09860028516002,87.592899,8
PH,2007,176.022627371775,88.965508,7.40000009536743
PH,2008,183.33241960764897,90.297115,7.30000019073486
PK,2005,149.99071105544002,153.356383,7.09999990463257
PK,2006,159.256450281251,156.524189,6.09999990463257
PK,2007,166.95302352545198,159.767672,5.09999990463257
PK,2008,169.79357139245099,163.096985,5
PL,2005,379.768034159122,38.165445,17.7000007629395
PL,2006,403.236194740158,38.141267,13.8000001907349
PL,2007,431.603062580838,38.12056,9.60000038146973
PL,2008,449.944661824694,38.125759,7.09999990463257
PR,2005,109.961173419679,3.821362,11.5
PR,2006,108.98299269478,3.805214,11.1999998092651
PR,2007,105.358543360196,3.782995,11.1000003814697
PR,2008,103.463345089928,3.760866,11.8000001907349
PS,2005,8.401787922264049,3.320396,26
PS,2006,8.01667488241662,3.406334,23.6000003814697
PS,2007,7.8782265949286,3.494496,21.6000003814697
PS,2008,7.2014730890575,3.596688,26
PT,2005,231.13743218543,10.50333,7.59999990463257
PT,2006,234.727118278146,10.522288,7.69999980926514
PT,2007,240.57652384106,10.542964,8
PT,2008,241.055926092715,10.558177,7.59999990463257
PW,2005,0.21325654261704702,0.019907,NA
PW,2006,0.207409363745498,0.020012,NA
PW,2007,0.207299039615846,0.020118,NA
PW,2008,0.195715006002401,0.020227,NA
PY,2005,15.6940509601953,5.795493,5.80000019073486
PY,2006,16.4484828637657,5.882797,6.69999980926514
PY,2007,17.340257505535302,5.96616,5.59999990463257
PY,2008,18.4429447718053,6.047131,5.59999990463257
QA,2005,53.352370952933796,0.836924,1.10000002384186
QA,2006,67.3148175165063,0.988448,0.899999976158142
QA,2007,79.4218295497028,1.178955,0.5
QA,2008,93.45054919418469,1.388962,0.300000011920929
RO,2005,145.503043703582,21.319685,7.19999980926514
RO,2006,157.224128902687,21.19376,7.30000019073486
RO,2007,168.015611656501,20.882982,6.40000009536743
RO,2008,182.2280253983,20.537875,5.80000019073486
RS,2005,34.5964229520809,7.440769,20.7999992370605
RS,2006,36.2931522252341,7.411569,20.7999992370605
RS,2007,38.4303688846748,7.381579,18.1000003814697
RS,2008,40.4928051213899,7.350222,13.6000003814697
RU,2005,1281.3198335803202,143.518523,7.09999990463257
RU,2006,1385.7913745663602,143.049528,7.09999990463257
RU,2007,1504.0697799203,142.805088,6
RU,2008,1583.00266306289,142.74235,6.19999980926514
RW,2005,3.8240683477316297,9.00823,0.600000023841858
RW,2006,4.17723136689113,9.231041,0.600000023841858
RW,2007,4.49523788640579,9.481083,0.600000023841858
RW,2008,4.99701701770029,9.750314,0.600000023841858
SA,2005,407.004266666667,24.74523,5.90000009536743
SA,2006,429.701866666667,25.419994,6.30000019073486
SA,2007,455.450933333333,26.083522,5.69999980926514
SA,2008,493.832533333333,26.742842,5.09999990463257
SB,2005,0.536488836756351,0.469306,3.59999990463257
SB,2006,0.573756838525823,0.480716,3.79999995231628
SB,2007,0.615755846356497,0.492075,3.79999995231628
SB,2008,0.6594406149676,0.50341,3.70000004768372
SC,2005,0.783031253312258,0.0829,NA
SC,2006,0.856684174335502,0.0846,NA
SC,2007,0.9459629682345131,0.085033,NA
SC,2008,0.925654158746992,0.086956,NA
SD,2005,46.433219017498104,31.990003,14.6999998092651
SD,2006,51.1064011945342,32.809056,14.8000001907349
SD,2007,56.994834761462094,33.63796,14.6999998092651
SD,2008,61.441550872049795,34.470138,14.8000001907349
SE,2005,451.445577523413,9.029572,7.80000019073486
SE,2006,472.60992022199105,9.080505,7.09999990463257
SE,2007,488.702046479362,9.148092,6.19999980926514
SE,2008,485.979743322927,9.219637,6.30000019073486
SG,2005,170.716905023836,4.265762,4.09999990463257
SG,2006,185.842757609094,4.401365,3.59999990463257
SG,2007,202.77587092042498,4.588599,3
SG,2008,206.40073340667402,4.839396,3.20000004768372
SI,2005,44.0719264900662,2.000474,6.5
SI,2006,46.5646343046358,2.006868,6
SI,2007,49.796986225165604,2.018122,4.80000019073486
SI,2008,51.440351655629094,2.021316,4.40000009536743
SK,2005,70.9804529801324,5.372807,16.2000007629395
SK,2006,76.9803509933775,5.373054,13.3000001907349
SK,2007,85.2939033112583,5.374622,11
SK,2008,90.095761589404,5.379233,9.60000038146973
SL,2005,1.97446158743227,5.071271,3.40000009536743
SL,2006,2.08356703951583,5.243214,3.40000009536743
SL,2007,2.25146757156044,5.391108,3.40000009536743
SL,2008,2.37303954236763,5.521838,3.40000009536743
SM,2005,NA,0.029242,NA
SM,2006,NA,0.029568,NA
SM,2007,NA,0.029874,NA
SM,2008,NA,0.03016,NA
SN,2005,10.8563510512802,11.268994,9.19999980926514
SN,2006,11.123587759373699,11.578430000000001,10
SN,2007,11.672924481581699,11.89723,8.80000019073486
SN,2008,12.102782774212798,12.229703,9.39999961853027
SO,2005,NA,8.466938,6.90000009536743
SO,2006,NA,8.686939,6.90000009536743
SO,2007,NA,8.909015,6.90000009536743
SO,2008,NA,9.132589,6.90000009536743
SR,2005,3.54758143452833,0.491999,6.30000019073486
SR,2006,3.68388438831941,0.495953,10.3999996185303
SR,2007,3.87218568969132,0.500953,6.5
SR,2008,4.0326260842276005,0.506657,5.80000019073486
SS,2005,NA,8.099908,NA
SS,2006,NA,8.445659,NA
SS,2007,NA,8.815495,NA
SS,2008,14.192832075077298,9.208598,NA
ST,2005,0.148265553162678,0.153146,NA
ST,2006,0.16178091693938199,0.156584,NA
ST,2007,0.16704462879941498,0.160064,NA
ST,2008,0.180719189126982,0.163595,NA
SV,2005,19.9615440954165,5.947206,7.19999980926514
SV,2006,20.742429449096502,5.967556,6.59999990463257
SV,2007,21.538890031952402,5.986414,6.30000019073486
SV,2008,21.8133444490965,6.004199,5.90000009536743
SX,2005,NA,0.036934,NA
SX,2006,NA,0.03827,NA
SX,2007,NA,0.039462,NA
SX,2008,NA,0.040458,NA
SY,2005,NA,18.132842,9.19999980926514
SY,2006,NA,18.7282,8.19999980926514
SY,2007,NA,19.425597,8.39999961853027
SY,2008,NA,20.097057,10.8999996185303
SZ,2005,3.79647790718457,1.104642,22.8999996185303
SZ,2006,3.98912911058538,1.118204,22.8999996185303
SZ,2007,4.15084229852612,1.134853,23
SZ,2008,4.33445118422263,1.15375,23
TC,2005,NA,0.02645,NA
TC,2006,NA,0.027642,NA
TC,2007,NA,0.028638,NA
TC,2008,NA,0.029481,NA
TD,2005,8.40792103468586,10.067932,7
TD,2006,8.46242639292879,10.423616,7.09999990463257
TD,2007,8.73927463673703,10.779504,7.09999990463257
TD,2008,9.00605773352815,11.13974,7.09999990463257
TG,2005,2.70905215260689,5.578219,7.09999990463257
TG,2006,2.81883412181118,5.732175,7.09999990463257
TG,2007,2.88339821758234,5.890414,7.09999990463257
TG,2008,2.94756767493768,6.052937,7.09999990463257
TH,2005,283.77056533311105,65.863973,1.29999995231628
TH,2006,297.868050989676,66.174486,1.20000004768372
TH,2007,314.057455297115,66.353572,1.20000004768372
TH,2008,319.477044016926,66.453255,1.20000004768372
TJ,2005,4.1008687840261,6.805655,11.8000001907349
TJ,2006,4.38792967660756,6.949566,11.8000001907349
TJ,2007,4.73018825037713,7.099021,11.6999998092651
TJ,2008,5.10387301956461,7.254072,11.3000001907349
TL,2005,0.63,0.979201,7.19999980926514
TL,2006,0.594,0.996052,6.5
TL,2007,0.662,1.013194,6.69999980926514
TL,2008,0.756,1.03063,5.90000009536743
TM,2005,13.7890416009069,4.747839,11.1000003814697
TM,2006,15.301298963195,4.801594,11
TM,2007,16.993515438403602,4.858235,11
TM,2008,19.4915622078489,4.917541,11.1000003814697
TN,2005,35.2795435936845,10.029,14.1999998092651
TN,2006,37.1296717199944,10.1279,12.5
TN,2007,39.6209317451446,10.2251,12.3999996185303
TN,2008,41.299978412742796,10.3289,12.3999996185303
TO,2005,0.355790426443174,0.100858,NA
TO,2006,0.352900617920528,0.101507,NA
TO,2007,0.338199569657,0.102169,NA
TO,2008,0.348665521603029,0.102816,NA
TR,2005,624.904195440393,67.860617,10.6000003814697
TR,2006,667.9818995222679,68.704721,10.1999998092651
TR,2007,699.1671615041639,69.515492,10.3000001907349
TR,2008,703.773547723808,70.344357,11
TT,2005,18.2936967329071,1.296933,8
TT,2006,20.7099387635846,1.303141,6.30000019073486
TT,2007,21.694528592530997,1.30926,5.5
TT,2008,22.430064525966802,1.315372,4.59999990463257
TV,2005,0.0291857272412158,0.009694,NA
TV,2006,0.0298099919476302,0.009732,NA
TV,2007,0.0317030948255095,0.009764,NA
TV,2008,0.034234035600248396,0.009788,NA
TZ,2005,23.3830207905415,39.0656,2.5
TZ,2006,24.4728030753726,40.260847,4.30000019073486
TZ,2007,26.544274428167597,41.522004,2
TZ,2008,28.021886853359902,42.844744,2.5
UA,2005,129.353087832048,47.10515,7.19999980926514
UA,2006,138.79586328695999,46.78775,6.80000019073486
UA,2007,149.760737549776,46.50935,6.40000009536743
UA,2008,153.205234500227,46.2582,6.40000009536743
UG,2005,13.7038144975263,28.042413,2
UG,2006,15.1817358622212,29.000925,3.59999990463257
UG,2007,16.4588881519091,29.991958,3
UG,2008,17.892251886791,31.014427,3.59999990463257
US,2005,14408.0938404,295.516599,5.19999980926514
US,2006,14792.303791800001,298.379912,4.69999980926514
US,2007,15055.3953048,301.231207,4.69999980926514
US,2008,15011.4905414,304.093966,5.90000009536743
UY,2005,30.1575954757126,3.325608,8.5
UY,2006,31.3936278569349,3.331041,10.6000003814697
UY,2007,33.4472454286876,3.33975,9.19999980926514
UY,2008,35.847468146116995,3.350832,7.59999990463257
UZ,2005,26.085046319804402,26.167,10.8999996185303
UZ,2006,27.9892547004723,26.48825,11
UZ,2007,30.7661117202779,26.868,11
UZ,2008,33.5350617751937,27.3028,11
VC,2005,0.636858589992606,0.108749,NA
VC,2006,0.6856521936892901,0.108908,NA
VC,2007,0.70240557968424,0.109049,NA
VC,2008,0.719976499117464,0.109165,NA
VE,2005,328.29059865072696,26.769115,11.3999996185303
VE,2006,360.699936058748,27.221228,9.30000019073486
VE,2007,392.27408922154495,27.670659,7.5
VE,2008,412.97774341686,28.116716,6.90000009536743
VG,2005,NA,0.023169,NA
VG,2006,NA,0.023908,NA
VG,2007,NA,0.024735,NA
VG,2008,NA,0.025604,NA
VI,2005,NA,0.107863,NA
VI,2006,NA,0.1077,NA
VI,2007,NA,0.107423,NA
VI,2008,NA,0.107091,NA
VN,2005,85.3518030304192,82.3921,2.09999990463257
VN,2006,91.30761327696699,83.3112,2.29999995231628
VN,2007,97.8173936597482,84.2185,2.29999995231628
VN,2008,103.355590690416,85.1187,2.40000009536743
VU,2005,0.549652584773368,0.209375,NA
VU,2006,0.596181554777833,0.214635,NA
VU,2007,0.627025086554647,0.219956,NA
VU,2008,0.667458933182145,0.225335,NA
WS,2005,0.62704285630429,0.179928,NA
WS,2006,0.6393881257951339,0.181072,NA
WS,2007,0.67981434646665,0.182238,NA
WS,2008,0.686674262333586,0.18344,NA
YE,2005,25.0021774605819,20.504385,16.1000003814697
YE,2006,25.7948488348019,21.093973,15.6999998092651
YE,2007,26.655991279524,21.701105,15.3000001907349
YE,2008,27.6282870793955,22.322699,15
ZA,2005,322.28537276676,47.270063,23.7999992370605
ZA,2006,340.285158963012,47.921682,22.6000003814697
ZA,2007,358.526056616402,48.596781,22.2999992370605
ZA,2008,369.96678043216997,49.296223,22.7000007629395
ZM,2005,13.350512763038099,12.043591,15.8999996185303
ZM,2006,14.4056965076665,12.381509,15.6000003814697
ZM,2007,15.6089231211329,12.738676,15.1999998092651
ZM,2008,16.8223445418915,13.114579,15.6000003814697
ZW,2005,10.423566818520001,12.984418,4.59999990463257
ZW,2006,10.0627555690217,13.127941999999999,5.09999990463257
ZW,2007,9.69513019850778,13.297798,5.09999990463257
ZW,2008,7.98210282116384,13.495462,5.69999980926514
NA,2005,9.05269094165474,2.027026,20.2000007629395
NA,2006,9.693003646969151,2.053915,21.7000007629395
NA,2007,10.334398853639,2.083174,19.3999996185303
NA,2008,10.6082409911714,2.115703,37.5999984741211
